,Unnamed: 0,Username,Location,Date Created,Tweet
779,779,lisarachel1234,United States of America,2018-05-18 10:35:54,"When #Karen plays stupid games.....Karen wins stupid prizes. 

#AmyCooper #AmyCooperIsARacist #KarenGoneWild… https://t.co/pBnikEs4PF"
780,780,JLownLaw,USA,2009-02-23 23:28:02,"Watch Karen go racist nutjob in a convenience store, harass other customers, physically assault a young woman and g… https://t.co/0m0PsQvUsb"
781,781,OrlandoKB1,"Ocoee, Florida, USA",2011-01-12 19:46:15,Karen was so lucky it wasn't me. There would have been 2 hits. Me defending myself and her azz on the floor.… https://t.co/GFJyQBQFd3
782,782,freshbitchofbel,,2020-03-25 21:45:53,"Oh, Karen, Karen, Karen.  Just STFU for once.  She makes being a white female in America an utter embarrassment.… https://t.co/jMO02YoE2i"
783,783,Ajones32,"Charlotte, NC",2008-11-18 19:47:44,Karen is back and now in Pheonix. She tried the wrong one and got slapped back #Findher and #makeherfamous full vid… https://t.co/9LMwK3yJiJ
784,784,DonVonCrump1,United States Russia Earth 🌎,2018-03-25 01:30:48,"@mercedesschlapp @JoeBiden #KarenStrikesAgain
 ""Violent  Protest"" this woman showed up to a VERY PEACEFUL Protest https://t.co/VYqqOQVJSd"
785,785,AnthonyXperienc,,2011-05-11 19:49:44,So white people are telling Native Americans to go back to their own country now???🤨#KarenStrikesAgain https://t.co/GlweHhojo7
786,786,OmegaThemann,,2012-08-28 00:20:51,@NBCNewYork #GeorgeFloyd #Breaking #BLM #KAREN #Karens #KarenStrikesAgain Someone tell tell this Stockholm syndrome… https://t.co/Q9lMHPrdyM
787,787,adelebw,"Los Angeles, CA",2009-04-20 19:57:08,@DawnandKevin1 @MdrnWrld @crzyfkinworld @BrendaBalazs @michelle_spenc @RENEEWEATHERS2 @blueheartedly @sawmcdargh… https://t.co/Dp8NogaHmm
788,788,bby_cheree,Out West,2019-09-05 17:17:54,ANOTHER ANONYMOUS TIP: This idiot racist name is STEVE MURZIN. As you can see he OWNS a tattoo shop! HIS RACIST ASS… https://t.co/oW2mj7G1iT
789,789,ISASaxonists,,2017-12-29 04:15:07,"You all know Karens are losing their minds right now. Gifted to me by @kacaliendo, I share this with all of you.… https://t.co/Oojy7ZRy82"
790,790,RedVaRebel,VA. ,2012-03-31 10:07:20,"@PishPawsh @kroger #KarenStrikesAgain 
Why is a kid going to a riot? 66 Secret Service were injured at the  Whiteho… https://t.co/oTf79kpq1R"
791,791,sharkyrae,"Philadelphia, PA",2018-06-27 02:52:24,Ok so Um I woke up today and saw.. hmm maybe 15 “Karen”’ videos all pretty new... wtf is happening? Seriously this… https://t.co/IyuDJxLIEL
792,792,Austin_Warehime,"Nashville, TN",2011-06-20 02:23:04,"I have only found one stereotype that withstands the test of time.
#KarenStrikesAgain #karenmemes #Karen… https://t.co/RHDlOTaY6O"
793,793,KeysAdvice,"Atlanta, GA",2018-11-02 21:31:13,Karen1️⃣ Tries 2️⃣Get Black Instagram User Killed In NyC &amp; 2️⃣Nd Karen TakeFalsePics2️⃣👀PlaceWas🗑… https://t.co/fUIUDlDlgI
794,794,Ajones32,"Charlotte, NC",2008-11-18 19:47:44,"Make her famous #FindHer she threatens to KILL a child, one she taught b/c they were peacefully protesting… https://t.co/04qtxo8t9F"
795,795,wtfdic_hour,"Boston, MA",2018-07-02 23:28:06,Revere's own Gina Castiello going the full Karen in @MarketBasket over wearing a mask and not forgetting to slander… https://t.co/NGVaWXm5mV
796,796,therealdonpipe,American Citizens Group,2014-02-23 05:33:58,"@TomArnold @realDonaldTrump Hey! Karen Arnold! Wassup?

#KarenStrikesAgain"
797,797,jgsarantinos,Los Angeles,2010-09-09 19:52:32,You know you met a karen when.... #Karen #KarensForBLM #KarenStrikesAgain #KarenGoneWild https://t.co/iZrcyTm2oZ
798,798,chaoticsx2,"Arizona, USA",2018-02-26 02:12:42,@nel_corr @SRuhle No Karen. Rand's stalling bc he doesn't believe injury in an attempted lynching deserves to be la… https://t.co/ljo3iFUxt3
799,799,Strapmeuppark,E. Coast via W. Coast via WI,2018-02-07 15:11:43,"@LeslieTurn2 #KarenStrikesAgain 
#Bakersfield #California 

Fire this Karen!"
800,800,CoachScott113,"Pennsylvania, USA",2018-10-15 23:08:48,@CillizzaCNN Your lack of intellectual integrity is stunning.  Such a dishonest hack. #KarenStrikesAgain
801,801,Nick_Keyes1,Writing on Drakes Island,2010-12-02 20:12:42,"I don’t blame you for the way you were raised, I blame you for the CHOICE to not educate yourself and challenge you… https://t.co/MFlcyuWs11"
802,802,GraniteStitched,New Hampshire,2009-03-27 04:56:17,"So much wrong I thought it was a parody. Thursday, I attended the #BlackLivesMattters peaceful rally in… https://t.co/AQtWKPKsCO"
803,803,bartb1067,Somewhere in Pittsburgh,2007-12-10 19:16:16,"@CulturalGoogle @HotepJesus @ScottAdamsSays Thanks, #Karen #KarenStrikesAgain"
804,804,Monica42489616,"Jacksonville Beach, FL",2018-12-19 06:39:26,This Shitlava got to stop #KarenStrikesAgain https://t.co/LfgxmRBEOh
805,805,realpatriotmatt,,2020-06-04 14:57:52,My wife Karen is such a patriot! The other day some asshole clerk asked her to put the shopping cart away in the ra… https://t.co/Za6t1fyfMY
806,806,Hva_saa,,2012-09-23 18:41:23,@LoumannPernille Karen wants to see the manager. #KarenStrikesAgain
807,807,Jennifer_Jayde,"Mesa, Arizona",2008-12-14 05:52:42,"Another racist Karen, only this one got bitch slapped. Well deserved.

Sad to say this is in my city, Phoenix, one… https://t.co/WYjd5hIHMJ"
808,808,relentlessself,"Liverpool, England",2019-01-01 14:27:43,@jessicabeereads @aneuroticwriter I love this Karen thing so much 😂 #KarenStrikesAgain
809,809,therealjcounce,Michigan,2017-12-01 10:35:38,"Why would you discriminate against him if so?
#KarenStrikesAgain https://t.co/D2keiMhRxi"
810,810,heart_hangover,,2020-05-03 00:42:34,New Episode Just Dropped! @TheFood_Lover @lovetoeatalways @fireballfiona @woodystable1  @SladeWentworth… https://t.co/zo6opvldM0
811,811,abv8t7,,2016-01-21 01:40:22,People with the actual name Karen think they have it bad because it's recent pop culture meaning.  Imagine how O.J.… https://t.co/2D2Ms22Fso
812,812,SuperDeeVius,USA,2009-07-17 06:42:07,"#TheVoice 
#KarenStrikesAgain 
Dorothy where's Toto?
#FactCheck https://t.co/iv2eJjQXDE"
813,813,Toccinetto,,2020-01-07 13:56:35,"Remember... co-owns Madison Vivienne, a French restaurant in New York. #KarenStrikesAgain"
814,814,Toccinetto,,2020-01-07 13:56:35,NYC Socialite Calls Police On Black Woman In Public Park For No Reason. https://t.co/9QvoJKcTxl… This should be a c… https://t.co/UHmJdjkbVU
815,815,nosycyndie,Blue USA,2014-04-09 16:28:29,"Your ass is grass😂😂
#KarenStrikesAgain https://t.co/FrQs59lfXv"
816,816,shiffdogg,,2011-09-20 18:14:21,@TomArnold @realDonaldTrump Tone Deaf Trumps. It is in her 🧬. #ByeIvanka #KarenStrikesAgain https://t.co/jRZZXNJqEP
817,817,yadadarcyyada,Earth?,2012-11-20 19:51:51,"Feeling #sorry for people 
w/ the actual name, #Karen 
cause I'm guessing only a 
small percentage of them 
are idi… https://t.co/P5madTeyvL"
818,818,veggieto,Toronto,2010-07-24 20:45:49,"Oh shit, Ivanka is about to ask for Wichita State University's manager. #ByeIvanka #KarenStrikesAgain"
819,819,Tom8251,,2012-07-04 22:20:12,"@karengeier oh dear, do you want to complain to the meme manager? How pathetic you actually wrote an article to cry… https://t.co/foUeIBVwOe"
820,820,writingkat63,San Antonio TX,2012-02-03 22:41:12,"#KarenStrikesAgain

Watch ""White People Cleaning Up After Democrat Rioters Is Now Racist"" on YouTube https://t.co/UeHF3xCjuP"
821,821,AMZKint,,2020-05-01 04:01:19,"I think Peter should be the male version of Karen.

#Karen #KarenStrikesAgain #KarenGoneWild"
822,822,pazesez,,2011-04-12 03:34:41,"2020: The Karening

#BlackLivesMatter #GeorgeFloydprotest #KarenStrikesAgain"
823,823,abv8t7,,2016-01-21 01:40:22,People with the actual name Karen think they have it bad because it's recent pop culture meaning.  Imagine how Dona… https://t.co/ESiOcUva7A
824,824,ShankWendy,Ponte Vedra Beach/Jax Beach FL,2013-11-10 23:13:47,"Karen, I need you to stop it..we have enough REAL situations going on now..#KarenStrikesAgain #Karen #SundayThoughts https://t.co/3o84Kc1abq"
825,825,BenjiTool,"Cannock, England",2009-07-04 11:26:23,Had any one ever seen a baby Karen ? #KarenStrikesAgain #karensgonewild #wtf #youeverseen
826,826,ms_leney,,2014-09-29 17:37:42,"@Lrihendry @realDonaldTrump Donny boy 🍊🤡 is a punk!  He’s afraid of strong women, African American women and the on… https://t.co/kUT6vVTsI5"
827,827,KarenStrikes,,2020-06-04 11:55:33,"Angered Karen displaying her usual “I’ve called the cops” distress call 

#KarenStrikesAgain #KarenGoneWild #karen… https://t.co/S54uA5d7iq"
828,828,NicoleNonya,,2020-01-01 14:59:08,@WaywardWinifred @LogicRules1326 Dedicated to all the  #STFUHillary #KarenStrikesAgain out there. https://t.co/6fVw4udvRz
829,829,fullymadeblack,,2018-08-31 08:30:14,"DEAR KARENS,
#BlackLivesMatter #KarenStrikesAgain https://t.co/UAakvu7tDS"
830,830,ThePrussian1,,2012-12-04 09:40:12,"@ladyhaja Whatever, Karen #KarenStrikesAgain"
831,831,JVRJewels,"Toronto, Ontario",2017-07-09 00:48:33,"Holy shit Jackson, Michigan is a town FULL of Karens LMAO. #apocalypse2020  #insanity #KarenStrikesAgain  

https://t.co/qx1jh0DlLO"
832,832,Dirk_Matter,"First Hill, Seattle",2011-07-31 06:04:25,"The righteous #eugenics program of the #seattleprotests

#seatleprotest #seattle #GeorgeFloydProtests… https://t.co/cOORmduc6a"
833,833,DangleSpanners,"South West, England",2018-02-19 13:39:30,"@darrengrimes_ @pritipatel @ the home secretary in your tweets is the new Can I Speak to the Manager

#KarenStrikesAgain
#karrengrimes"
834,834,Daniell82508660,,2020-05-31 12:25:29,@vanbadham @TheRickWilson She’s frightening!  #plasticbarbie #shedoesntblink #KarenStrikesAgain #noonegivesa💩… https://t.co/Dchncotjmw
835,835,goatindaruffnes,"Staten Island, NYC",2011-07-28 14:18:30,"@IvankaTrump Life must be hard for you, you aren't allowed to speak at a graduation, how dare they do that to you!!… https://t.co/8jr7YAdY3l"
836,836,TrapTVShow,"Los Angeles, CA",2016-07-24 23:04:50,@JijiMoran @NBCNews Simply put: The American traitors (South) &amp; The American Patriots (North) are documented in tex… https://t.co/t7ZPK8AsrY
837,837,josanne916,"Roseville, CA",2011-03-31 23:13:05,@dlgbebop @SincerelySeraph @TRexDrillerson @BlakeDontCrack @AlienHere2Love She’s a fucking #Karen #KarenStrikesAgain
838,838,Elmocall911,Liberal Septic Tank,2009-02-11 21:48:39,"@mssallyscott @DMMcFee @KathleenGanley #KarenStrikesAgain, what racist are you talking about?"
839,839,gigilaws,Everywhere i Want To Be ,2015-08-05 08:17:11,@VolkanTopalli @DawnandKevin1 @MdrnWrld @crzyfkinworld @BrendaBalazs @michelle_spenc @RENEEWEATHERS2 @blueheartedly… https://t.co/A393n98PsE
840,840,patios83,"Detroit, MI",2019-07-02 01:13:53,"@DamonMPA @minhtngo @NewsJunkie60 i’m sorry, but is it just me who thinks this woman has mental issues? i mean...sh… https://t.co/slPUwravW8"
841,841,ericson4smith,"Hanoi, Vietnam",2019-09-16 04:19:32,Not a single #karen in sight. Something unique about the USA that causes the proliferation of these people.… https://t.co/BnpD9ngxbR
842,842,edit_tweets,,2019-11-27 12:46:48,"If you put ""5g corona"" in your tweet. Twitter fact checks you. #5G #KarenStrikesAgain"
843,843,BuckeyeLadies,,2020-05-23 09:23:31,@TheNotoriousMMA #ConorMcGregor #UFC #Cancel2020 #FourMoreYears #KarenStrikesAgain Conor hacked by #Karen… https://t.co/uqFV5XF0MA
844,844,realjshua,"Las Vegas, NV",2012-03-10 11:05:11,"@ThePerezHilton damn!  wtAsssFk is wrong with all these mfKn #Karen ’s 

#KarenStrikesAgain"
845,845,itoldyouallso,,2020-06-07 05:45:19,"Is it just me or is there a lot to complain about on the internet today? I have a lot of work to do
#STFUHillary… https://t.co/q8hKFWuURh"
846,846,CharliHeartCP,United Kingdom,2019-03-27 08:17:18,"PSA: Not all women menstruate. Many people  who do not identify as female, menstruate. JK Rowling needs to stop bei… https://t.co/tBMUAo9L6B"
847,847,AtlantaWife,United States,2018-05-05 00:40:12,@anniereddj @ciejeman @WhenIDrinkAlone @MatthewSchabath If you CAN'T understand what BLACK PEOPLE have gone through… https://t.co/Fez5AA6wa8
848,848,fuckyounetflix,,2017-06-01 19:59:56,"I mean I know @jk_rowling is a Boomer, but I didn’t think she would go Category 5 Karen on us during Pride and a wo… https://t.co/dGAne876Vr"
849,849,crizteeneeta,Chula Vista,2012-07-10 08:06:44,Who is this #Karen ?! #KarenStrikesAgain https://t.co/yKFJsLOH2e
850,850,DesertDaddy_O,"Phoenix, AZ",2011-03-31 21:13:02,"I can't help but laugh at the movement by Karens to make 'Karen' a racial slur

GTFOH with that mess! 🤣🤣

#KarenGoneWild #KarenStrikesAgain"
851,851,TheMNMan1,Earth,2020-04-08 23:45:14,LMFAOOOOO!!!😄😄 So @IvankaTrump have we learned there are some things make up can't hide? Ofcourse not because Trump… https://t.co/GzmnGhXzK1
852,852,MolatovB,Earth,2020-01-15 05:20:15,"@poet_personal @yosoymichael Honey, if you want intelligent conversations with strangers from around the world, you… https://t.co/g6Oiz5Cmly"
853,853,metoniummm,"Naples, FL",2020-06-04 03:46:29,@ParmenterLigia @ALOTdotcom It’s not against the law to say someone is old and has bad taste #KarenStrikesAgain
854,854,jennpruitt3,"Long Beach, CA",2015-09-09 20:55:03,I didn’t know J “K” Rowling was J Karen Rowlings #harrypotteretlordreduphenix #KarenStrikesAgain #JKRowling https://t.co/6MtqdXS8sl
855,855,gglady02,MO,2012-10-13 04:22:33,"Oh please share how  you are oppressed, Karen. Not my page. Not my friend. Just read this comment.… https://t.co/95k1Nbr6L3"
856,856,NoahBuch2019,"Sacramento, CA",2011-09-20 06:16:02,@danyell7091 #KarenStrikesAgain this one needs to be locked up she obviously has missed her medication for the past… https://t.co/vqJtdBhwkJ
857,857,KyleeStapleport,,2020-03-06 21:24:10,@Bettyrubblepeke @trentonhight @samanthacoker11 @mmpadellan @realDonaldTrump @CNN Sally is the new Karen… https://t.co/feV51X0yJd
858,858,NoahBuch2019,"Sacramento, CA",2011-09-20 06:16:02,@Stephaniejing2 #KarenStrikesAgain they just keep popping up everywhere wtf??? This one is just flat out aggressive #KarenOnSteroids
859,859,TungstenPatriot,"Ventura, CA",2018-01-17 05:15:59,"@dailylifedeath @CountyVentura OK Karen, you made your point, now move along. #KarenStrikesAgain"
860,860,wolfdoglover,United States,2009-05-11 10:23:04,Svetlana Flom= Amy Cooper another racist Karen who has NO excuse and NO PLACE in our society. #RacistKaren… https://t.co/75UZsoZMj4
861,861,xoxoxoMiMixoxox,"Sacramento, CA",2009-04-25 11:44:46,I cannot! Can we at least TRY to adult today? NEVER in my life have I felt the need to call the police for the dumb… https://t.co/ML21hvmvmu
862,862,OLAJajaPar,,2013-01-26 20:33:50,Another #KarenStrikesAgain fuck #TrumpDictatorship https://t.co/iD8Gez9vds
863,863,NotThatKellyAnn,Somewhere in the middle,2016-09-02 19:57:05,#KarenStrikesAgain and called the cops on a man holding a #BlackLivesMatter sign on the side of the road.  https://t.co/HfC2cnOc3x
864,864,Nana_MAGA2020,"Fingerlakes, NY",2017-08-11 01:10:32,@DrMangoHands @RyanShakur100K @RenaMilare @RepMaxineWaters Says the person with 80 followers to the one with 371K f… https://t.co/onzzJNA0jD
865,865,samcurly,"California, USA",2008-09-13 04:52:08,"I #Karensohard I'm like, ""Did y'all wear your masks? Don't forget to drink hecka water! Lemme talk to you....""… https://t.co/Cr8i61ODMS"
866,866,WildPalmsLtd,Unimatrix Zero,2015-10-03 22:36:15,Just in case you didn't know #Karen is out of control. #KarenStrikesAgain https://t.co/OEJ5TluUwr
867,867,thatgreygentlem,,2017-10-09 15:10:58,"@karenbrostek @ChrisEvans WOW, it took you a WHOLE YEAR to come up with that genius comeback? Did you want a medal… https://t.co/p2PQyVn43X"
868,868,mikeybythebay,"Honolulu, HI - waikiki",2013-03-14 04:31:04,"Oh I get it now...@jk_rowling, the K stands for KAREN! I should have known. #canceljkrowling #trans #KarenStrikesAgain #karen"
869,869,jamespelton,,2009-09-20 21:49:45,"Oh, fine., Karen. Call a manager.

You may have lost the city, yes. 

We, on the other hand, may have found it.… https://t.co/UnYJfQq3FC"
870,870,SaTrailDude,,2013-06-23 18:27:17,#AnthonyBrennan you don’t get to apologize with shallow platitudes for being a racist pile shit. You just get to be… https://t.co/snoiFdltin
871,871,Rae54688878,Hell and it's freezing,2020-06-05 06:52:20,@theamywhit @LaundromatProj Remember when you claimed I was 'harassing' you for sending you a DM on Linkedin and yo… https://t.co/OVxhgJaixb
872,872,SerenityMuszing,"Atlanta, GA",2008-04-26 13:15:20,@ranisa04 @ekb979 @AlwaysActions @ericbolling The village is not the father. Your statement misrepresents this prov… https://t.co/W2lqcRk3di
873,873,MaryforYANG2020,,2020-01-12 02:29:58,"#WhitePrivilegeChallenge 
#KarenStrikesAgain 
#KarenTrump 
She should have been charged with making a false complai… https://t.co/Q4GrecGaqu"
874,874,wowyoureababe,"Fort Smith, AR",2020-06-02 17:28:49,"I had a Karen today at work. 🙃 My favorite part of the dilemma with Karen and my manager was when she said, ""I'm no… https://t.co/FBLzhGGzMR"
875,875,Sunasia4,"Earth, Universe",2019-10-21 12:16:00,Another #karen at it! She felt at risk! Really?!! bcuz he was riding his bike on the sidewalk?? if those two people… https://t.co/pj2kCegAZr
876,876,JessicoBowman,"Florida, USA",2013-03-14 12:08:12,@DodgersJM @Miss_Pellin @realkatiejow @TrumpsSquad @ClarkCountySch Not true at all. I do know people in your distri… https://t.co/qVyw4lW4ak
877,877,TNicolesWorld,"Washington, DC",2017-12-23 23:40:26,@Oseguera2020 She’s “threatening” her but asks her to walk with her to the police... #KarenStrikesAgain https://t.co/feJLQ15P43
878,878,KevonH,"Glasgow, Scotland",2011-03-09 14:38:05,Why do I get the feeling the popularity  of the name Karen for babies will take an even bigger hit in 2020? #Karens… https://t.co/bMqnyxRrDy
879,879,IvanArnaud,,2014-09-21 14:47:59,I INTERACTED WITH AN ACTUAL KAREN! #blessed #KarenStrikesAgain https://t.co/e77DZInflo
880,880,NoahBuch2019,"Sacramento, CA",2011-09-20 06:16:02,@WaywardWinifred Yep she’s the queen of Karen’s we now found the instigator!! #KarenStrikesAgain
881,881,heart_hangover,,2020-05-03 00:42:34,"Karen wanted to speak to the Chef. New episode tomorrow @ 10am!
https://t.co/iVDpyfWsxa 
@holyshitfood… https://t.co/wNuxYU6Tkr"
882,882,wolfdoglover,United States,2009-05-11 10:23:04,Another despicable Karen! Time to slap 👋 these b*tches and make them afraid to even come out in public… https://t.co/YvGmIAjTKM
883,883,yourstrulykai83,,2015-12-07 02:47:22,Why can’t white people mind their business? Why do you all have to dibble and dabble in other folks business?… https://t.co/CV77HRacmY
884,884,toks_top,,2020-06-02 02:27:10,"Literally the worst Karens on the internet! #Karen #karensgonewild #KarenStrikesAgain 
https://t.co/YhFbrIvRq6"
885,885,unkown1034,South African-American ,2018-11-03 18:06:43,"Karen tries to accuse the 75 year old man of faking his injury for media attention. 
#BLM 
#BlackLivesMatter… https://t.co/YUKfj1p6i7"
886,886,MicahSingh13,,2017-08-06 05:47:08,"What type of riot gear face mask shit is this. #COVID #KarenStrikesAgain #BlackLivesMatter 
Btw BLM https://t.co/QB1wkwA93w"
887,887,253pnw,"Tacoma, WA",2016-06-16 05:14:45,Stop the Karen’s #KarenStrikesAgain https://t.co/yJLXOEAg2E
888,888,TNicolesWorld,"Washington, DC",2017-12-23 23:40:26,@jaderesearch @iambaylink Victim consciousness? The proportion of black persons killed by the police often unarmed… https://t.co/x1Smd5mIPv
889,889,MarlonStrando,,2020-01-10 20:37:54,@LynnePosada @weRtroydavis @CarmineSabia He was murdered by a cop. That's indisputable. You might be ok with cops k… https://t.co/HV0QQX4jR6
890,890,lakez,United States,2008-09-07 02:15:09,So CARL must be the male name counterpart to Karen. #KarenStrikesAgain #ButThisTimeItsCarl https://t.co/Fkkj6svBYY
891,891,WOnderWomanWest,United States,2016-09-25 02:30:46,Karen threatens to kill a black child ! #KarenStrikesAgain #cnn #msnbc ⁦@abcnews⁩ ⁦@CBSNews⁩ ⁦@NBCNews⁩ ⁦@NYTMetro⁩… https://t.co/C4CfNkWhiE
892,892,KarenKat23,,2013-05-06 03:58:00,"Wow, just wow. The length these racist bootlicking Karen will go to in order to excuse not only police brutality bu… https://t.co/D0aAFgOZoV"
893,893,Charles64249675,Kerbin,2018-12-04 21:37:08,@thehill She’s a Karen #KarenStrikesAgain
894,894,carrollgardens,,2009-09-05 00:31:28,Hillary is a Karen #KarenStrikesAgain https://t.co/SqGJxZSneh
895,895,anoushanzume,"New York, NY / Amsterdam, NH",2009-03-15 18:13:28,@RWijngaarde She even commanded her to walk with her to the police officer!!! #KarenStrikesAgain #KarensGoneWild #WhiteSupremacy
896,896,Nan_Can_Do,,2016-04-09 13:54:00,@vicdow @NYCMayor @NYGovCuomo Can’t stand those people that think they have the right to question you about why you… https://t.co/HyB9sRZ79r
897,897,Bronxbeatnocka,"Bronx, NY",2016-08-17 18:41:19,@Oseguera2020 Calling the cops on a woman for simply existing? This lady is so entitled her white privilege came wi… https://t.co/YN0ns96fxZ
898,898,CertifiedLeggy,"Indianapolis, IN",2018-08-11 03:07:04,"THE KARENS ARE COMING OUT AND WANT TO SPEAK TO THE MANAGER OF POLICE BRUTALITY 
#Indianapolisprotests… https://t.co/q24XlUbuL8"
899,899,NaughtKnot,"Brooklyn, NY",2016-02-11 03:24:28,Another bop! Just wait for it. An ode to Karens everywhere. #KarenStrikesAgain 🤣🤣🤣 https://t.co/MaobELJuZA
900,900,TheDandyAfrikan,My home is in my head.,2013-04-25 18:59:25,"Here’s a not so funny joke... What do you call a Russian #Karen ?  #SvetlanaFlom of course 😂 #funnynotfunny - 

Mak… https://t.co/RdpfzC7I0I"
901,901,motivHATEtion,Chicago.,2009-05-06 05:38:19,Shout out to these gentlemen for stepping in a protecting this young child from another crazy Karen. (Video 2 attac… https://t.co/jzvIbQ8DQH
902,902,carlie0928,"Indiana, USA",2011-11-01 23:24:20,"@Oseguera2020 She had me at all the threatening bs, then she asked her to WALK TO THE POLICE WITH HER?!? Good f-ing… https://t.co/VxsbmSgmYz"
903,903,saulhuntman,"Ynysboeth, Wales",2009-06-26 17:50:55,"The majestic birdsong of a flock of #Karens. Land of song my arse. #abercynon #wales 
#Karen #KarenStrikesAgain… https://t.co/xpluZnTKvW"
904,904,NUPEsupreme,"Los Angeles, CA",2011-01-20 10:15:59,"WHITE WOMEN like this....... please. ENOUGH goddammit! 👀
#StopHarassingBlacks 
#WhiteFragilityExcuses… https://t.co/rEX5TMdGu4"
905,905,TheRealRapbeat,United States,2014-07-11 03:17:00,False #911 calls should be a crime subject to immediate arrest! Stop the #Karens and #ForeignKaren! Did the police… https://t.co/wARDu74757
906,906,ben_hoehn,,2020-02-19 23:05:05,"@karenmcmorin See, this is why we need to teach people who aren’t smart enough to figure out that scientists made v… https://t.co/hBUcS5LcEO"
907,907,KarenStrikes,,2020-06-04 11:55:33,"Crazy Karen gets in argument over homeless man 

#KarenStrikesAgain #KarenGoneWild #karen #Karens #karensgonnakaren https://t.co/bJ6cJNvn4O"
908,908,KUrHauntey,"Fresno, CA",2018-01-15 08:57:44,Who married this #MailOrderBride ???  #karenTypeShit #KarenStrikesAgain #Karen #SvitKaren #Karens https://t.co/3uFR1M889H
909,909,JjCox40,United States,2012-01-28 01:10:53,@IvankaTrump as part of your person growth- unblock @tedlieu #KarenStrikesAgain https://t.co/nwwxRldi1w
910,910,RickleIsabella,,2020-04-17 04:06:15,"@thames_trinity Bitch this never happened from the protest, it called raccoon eyes (look it up if you don’t know wh… https://t.co/uN08CajOHO"
911,911,RickleIsabella,,2020-04-17 04:06:15,@thames_trinity Really really so you don’t think black lives matter?Yes every life matters but at the moment black… https://t.co/mFoU0tnqAz
912,912,FluffscruffJrs,Southern California,2016-11-20 02:29:43,"#KarenStrikesAgain  
Name and shame
#gopcrimefamily https://t.co/K2fdp0nrlq"
913,913,JKGills,,2009-08-26 17:57:41,@PatriciaLRiver5 @MurielBowser Wow! What language! Take a chill pill lady! It is a work of art. Please educate your… https://t.co/Uzolh0o4B2
914,914,kukkanenafrikan,Alankomaat,2018-02-02 14:01:34,Karens really trying it! I left the group immediately #GeorgeFlyod #KarenStrikesAgain #racist #boomer #blm… https://t.co/c7BpLC4b6l
915,915,mikejang,"burnaby, bc",2008-11-12 05:31:27,"why the current protests exist

exhibit B

#KarenStrikesAgain https://t.co/8LPTwxSPdW"
916,916,chrisbayb,,2013-03-01 00:18:37,"Karen Call Cops high on meth (SideWalk Sally) https://t.co/9m0wkltw0J via @YouTube 
#blacklivesmatter… https://t.co/Rs1HqeVJkq"
917,917,Hisdude89678093,,2020-01-17 20:44:06,@jessphillips But it's not ... it's in for years .. so off you trot Karen...  #KarenStrikesAgain https://t.co/mvm7FFs49T
918,918,samq79,Somewhere in the Metaverse,2008-09-12 04:11:48,Imagine being so oblivious to your privilege that you’re bitching about your lost speaking engagement while every c… https://t.co/NXtHNbbPLV
919,919,LeighNYC_Laura,"New York City, NY",2011-04-02 00:31:37,@eugenegu @thehill I'm praying so hard that Ivanka Trump doesn't chip a nail because that would be akin to a peacef… https://t.co/J1gweQn2MQ
920,920,barryshostage,,2019-05-25 22:55:15,"Yeah, so I'm canceling my Postmates account. I reported a driver for not doing contact-free delivery or wearing a m… https://t.co/UEjZj225fO"
921,921,vlevy2,"Rowan County, NC",2011-10-31 14:12:52,@AusterePatriot we call you &amp; your friends out on your BS!! Not a Patriot but a Racist! #Notapatriot #RacistInChief… https://t.co/huX5Y425UU
922,922,Canadian20Chic,"Too Close 2#USA Ontario,Canada",2020-02-12 00:14:14,"@nowthisnews @NoRacistPlease ⬆️⬆️⬆️⬆️   #karensgonewild wants to see the manager, this is unacceptable! LOW #IQ45 e… https://t.co/tIwvJtEXZq"
923,923,NedMilliken,"Elmira, NY",2009-09-02 19:12:45,The audacity of some people... I’m eating on the patio of my local Panera and I was asked to be more quiet while on… https://t.co/WuE0sLiBZd
924,924,Resist4Lyfe,bigwideworld,2011-05-24 23:28:25,The Ultimate #Karen #KarenStrikesAgain https://t.co/uI8xGjuDQl
925,925,suckyamuda,"Enfield, London",2009-07-22 09:42:15,Karen at it again 🙄#BlackLivesMatttersUK #Karen #KarenStrikesAgain https://t.co/kJE4933a0T
926,926,AtlantaWife,United States,2018-05-05 00:40:12,@anniereddj @WhenIDrinkAlone @MatthewSchabath RESPECTFULLY LOG OFF!  #KarenStrikesAgain https://t.co/HH3Lozs69h
927,927,dawndaledoxidoc,"Nonya Biznus, USA",2017-02-07 09:39:56,"Do you need to speak to the manager of China, princess? #KarenStrikesAgain https://t.co/A09Ju81REC"
928,928,BerryRosse,Wear a Mask ,2020-05-29 17:22:48,The cop “all lives matter” 🤦🏻‍♀️ #KarenStrikesAgain https://t.co/dg1Ksu0pIS
929,929,FleshmanKaren,"San Francisco, CA",2013-10-04 18:27:53,🙏 @theinclusionist for inviting Karen Clopton &amp; me to discuss #Karen #KarenStrikesAgain #karensgonewild #Karens… https://t.co/2dH4yk5eBk
930,930,yogthulu,"Brooklyn, NY",2013-04-14 05:03:17,"we finally have it. not just any regular karen. A mega karen 
#AntifaTerrorist 
#AntifaDomesticTerrorists… https://t.co/qAnBysuR5A"
931,931,BuzzzAmErikuh,USA,2011-02-08 09:48:56,@ananavarro 🤣😂... Oh Ana .. I love you. #KarenStrikesAgain
